tenure,deposit,turnover,withdrawal,deposit_next
12,207.57,569.2,0,230.73
7,663.51,2344.85,142.19,918.06
146,14618.21,220087.76,18451.12,7191.5
623,187.92,556.31,0,29.56
572,19004.31,138390.27,16476.91,1639.12
136,138.18,577.72,92.62,0
2894,3724.78,16952.45,3021.81,119.84
879,1885.81,5376.74,1827.46,46.5
1553,536.65,1977.72,395.66,774.9
1516,455.88,2405.72,513.6,0
273,1037.37,9564.9,0,0
5971,6308.24,23929.55,4507.01,68.56
1765,902.4,2599.58,791.54,0
44,2060.78,7032.83,1719.2,3058.74
7461,1787335.59,14933874.52,1023847.2,5810.03
3349,10605.06,33617.53,4588.79,69.26
2643,25444.98,167088.35,17358.77,672.56
333,2037.61,6901.83,472.72,239.23
2592,50461.14,445579.13,39458.49,23.1
0,696.54,696.54,0,0
58,2819.42,23607.57,2469.08,812.83
828,38473.03,467813.11,14091.33,613.99
151,118.79,241.51,0,0
358,676.05,2851.02,0,70.62
71,111.23,437.39,0,55.9
10,639.04,2566.08,602.9,217.66
798,3602.97,28546.19,1425.63,1095.6
1558,32450.45,42919.34,5712.11,2185.71
1181,10535.21,23466.19,8133.47,2551.59
2040,63722.35,654894.3,81890.3,0
1589,7182.61,30568.31,6376.56,1187.42
192,284.92,1430.63,94.11,240.77
5209,8569.37,31152.55,12478.47,1838.73
22,1616.33,2886.52,438.83,0
2729,4631.73,14395.31,3781.08,0
2828,1443.54,2460.22,0,93.03
3914,8999.15,37781.63,6632.63,68.33
2475,25519.75,156659.6,22729.47,2319.59
7,1243.1,4215.63,644.57,1173.32
4248,125005.21,1688667.34,81986.98,0
6202,7288.9,42331.32,18801.23,2078.85
12,22.67,69.29,0,309.09
655,12225.18,82619.7,4926.12,1905.18
779,89.03,237,0,22.39
5964,11701.08,57960.58,9051.1,1364.61
161,1001.22,5318.51,0,3461.15
66,536.7,2050.15,833.87,142.53
1212,589.27,2052.26,1518.03,0
200,10336.44,75262.89,15363.56,1183.14
3444,850.18,5429.95,315.06,229.93
489,219.23,1046.92,0,0
1448,43541.9,154466.66,33776.82,1725.44
180,1620.86,4566.44,1650.44,1209.25
24,1178.16,5232.91,2197.63,4700.85
2,83.73,182.54,2392.34,760.63
3576,4868.72,7070.67,5393.3,59.7
5,116.42,194.89,69.82,0
234,3834.62,21034.08,583.02,2899.44
1290,3468.63,9676.58,2968.87,3281.9
475,3599.97,16086.71,4477.06,353.43
127,5034.74,24007.12,4879.89,652.74
1748,679.14,6511.07,0,0
5715,74444.75,78064.6,36346.03,0
555,2023.05,16042.91,352.55,1651.9
3700,2007.7,32757.36,639.25,24.14
4406,192370.4,3521568.77,160549.92,4810.61
15,70.88,170.43,0,118.05
353,253,3101.29,0,0
725,3443.93,15201.57,2376.33,459.09
110,743.25,2702,0,281.27
3142,8073.14,42048.2,1647.53,0
2298,2896.59,10088.8,0,0
0,924.87,693.65,0,923.44
73,195.23,4097.42,0,88.96
63,456.97,647.42,775.37,45.82
1312,6007.33,16663.39,3694.9,140.51
6222,11095.97,72527.78,5339.96,0
4289,103500.17,390221.85,91577.01,0
5382,161618.77,1647768.04,95799.72,0
12,138.84,350.61,46.93,47.59
4905,48148.21,212899.8,42793.47,3097.5
689,867.63,1814.73,767.88,93.88
3529,69700.63,659994.56,61881.38,4229.21
1852,3392.51,11451.01,3621.58,289.5
2721,6891.44,20522.15,5364.36,285.24
2,47.25,111.03,47.25,93.97
5404,1465.59,7111.77,1643.95,0
304,4884.62,10108.04,936.43,0
4725,883.77,4610.86,0,3476.21
54,11652.21,57000.84,928.77,0
480,660.17,2681.64,519.61,201.45
63,2286.14,4767.12,2675.61,0
5180,5091.2,19973.02,3967.82,105.36
1305,42536.92,144130.04,39715.19,1639.79
1553,2379.03,12762.46,1315.74,217.29
3223,57849.6,324612.6,26022.05,1502.36
6407,71774.27,287639.66,49677.35,6010.96
1207,2863.43,15144.14,1679.04,613.41
1385,5509.4,56645.36,4616.03,0
2101,455,1004.75,397.3,123.72
4596,16602.59,61754.07,13150.13,207.69
3259,16061.52,194129.04,10958.25,257.43
4829,1762.11,9846.85,2965.15,0
397,389.88,1200.04,208.54,0
4834,221661.53,1982181.54,173182.9,575.8
22,2052.93,4156.89,0,0
467,2593.01,7566.19,3243.02,1035.01
66,5400.05,70000.93,0,0
0,1158.46,4714.07,1020.26,978.86
54,2571.6,6196.05,1865.47,896.83
1838,865.23,16244.94,0,44.19
3885,872.51,5084.86,1406.64,0
2,46.97,58.76,47.02,306.02
5861,76956.57,120109.08,0,223.7
3585,7414.14,165323.88,5703.46,4771.29
119,919.5,1766.75,0,2378.24
1777,277.82,3667.96,310.57,0
4087,28105.36,138550.58,15915.86,111.09
879,662.05,3084.68,191.17,1915.19
1967,86545.3,852177.69,77639.15,0
224,139.91,504.59,0,0
2544,316.39,807.91,0,246.54
212,46.57,148.54,0,23.17
2096,28217.76,138363.28,29816.15,1456.13
2069,2625.11,15562.39,2092.16,929.08
725,7919.68,37968.02,10186.38,1250.68
4389,34.36,22.91,0,0
1168,841.07,1931.9,459.32,1281.48
275,13372.48,85956.67,7277.19,5926.75
2665,88503.77,658353.72,2760.82,2725.13
4221,9428.44,40709.18,7944.51,1316
5073,1852.15,11501.26,2199.45,0
2283,2146.85,4219.55,128.17,0
1161,93.42,250.83,0,35.2
1964,1010.7,2684.68,625.27,0
1448,76892.04,487363.48,66682,3245.59
1404,20464.5,99706.36,15243.18,946.07
63,127.4,523.15,0,0
80,3918.81,17363.53,1904.93,92.46
44,2133.33,16031.02,1661.04,3292.37
7,45.41,0,0,0
37,572.42,4040.5,0,1737.75
3232,3228.51,21001.07,1880.35,0
1512,4852.55,80513.99,7531.65,128.62
4355,9836.06,64264.73,12271.8,23.28
17,236.61,814.39,94.35,23.43
5,111.99,763.93,225.79,22.78
2770,11595.44,28101.63,10194.12,24.14
1020,1145.47,1145.47,0,0
1103,7242.6,202536.38,6777.09,541.35
1546,694.21,2867.19,751.87,46.46
460,985.04,7477.58,641.48,695.99
1748,878.42,5100.75,1289.58,0
2685,1989.02,9099.34,550.66,1199.22
2364,57938.35,433449.03,36345.97,2752.17
3727,9274.47,53259.63,5376.91,226.01
1146,1522.46,12581.98,91.94,67.15
1266,2354.8,22105.89,2142.72,139.26
2086,23990.38,130653.02,17657.32,457.12
2982,27513.36,190508.95,25343.72,953.17
190,248.35,628.76,135.88,44.63
414,5164.78,28279.93,3049.25,1364.04
0,1633.83,874.45,0,0
10,341.25,1320.15,0,474.99
3288,1476.52,15800.86,0,2755.57
2312,655.37,6439.73,831.75,104.83
791,5483.5,56325.63,0,585.63
443,1515.37,2911.46,1059.83,68.36
2962,6816.76,29457.48,9344.03,786.41
90,481.19,1564.43,701.71,506.06
3873,2436.58,21324.42,1176.26,0
2015,1914.46,8482.75,4753.86,2479.5
4454,12439.89,46406.97,8366.66,44.87
7392,10585.93,69838.43,8075.26,262.66
1847,653.22,3565.72,383.64,46.12
3301,2569.45,23424.32,8732.22,222.72
3340,31295.15,248181.18,33856.45,11161.32
1215,42080.1,105987.12,42583.09,0
107,94.09,124.05,64.4,47.92
3352,2657.22,5179,1359.97,142.66
15,142.15,432.3,355.78,71.85
2758,32229.12,196735.56,31635.46,0
1626,28982.41,171566,22992.67,1462.37
68,518.99,1613.46,0,141.52
22,1895.62,6405.66,1682.03,821.32
935,7541.46,43603.56,9001.51,1162.07
2230,8482.69,28830.9,5775.67,0
295,3840.33,9081.72,1996.05,340.62
153,2489.15,6395.09,987.87,0
5618,193859.13,2153270.5,114045.5,660.04
7,1184.33,27752.13,0,2357.9
2626,69981.64,445005.94,47893.15,0
5272,78365.7,162387.45,62142.99,3414.03
6073,59325.22,206861.52,33172.62,0
3829,3957.09,23441.21,2272.24,0
5428,37725.21,574006.42,43606.63,1274.32
4377,6937.08,33407.5,658.44,2858.73
1346,80536.58,153759.5,59682.23,608.09
4045,1850.9,9681.67,751.74,116.95
270,321.22,909.29,284.87,72.2
543,4020.41,14163.15,2999.64,1246.2
891,824.1,3047.57,327.36,72.52
660,4160.22,30023.36,1987.12,1639.97
2371,1031.6,3219.91,652.54,0
5859,4885.8,29984.93,4277.29,116.43
100,573.71,1867.58,576.86,0
1899,274.23,655.43,0,47.39
1628,18816.04,29641.12,11312.02,251.7
5961,32737.46,35428.24,24765.28,4365.17
2558,57716.96,272542.8,55805.47,5168.64
2023,2806.36,13980.16,1536.31,625.66
1667,2542.32,9740.85,1905.06,460.15
1665,13387.21,96263,11262.97,362.92
187,138.34,754.46,990.73,46.19
12,289.89,1318.42,968.52,0
2899,16838.77,239190.03,4861.35,69.07
1619,23802.92,88864.91,15553.86,4736.22
2,213.18,1426,190.01,143.17
2,1380.63,1380.63,0,2769.08
842,5224.06,35457.94,1288.49,1603.12
256,1587.57,2904.83,4052.66,937.82
2332,19970.42,129140.41,10854.73,6265.49
1711,80.51,166.55,0,22.88
1149,7169.25,24330.36,2426.39,905.45
71,140.87,434.67,140.93,165.97
231,2590.84,8158.78,1583.47,156.57
1093,39564.08,220583.06,24292.44,11498.9
584,3925.75,30316.05,1939.84,619.5
696,185.61,288.18,0,0
6859,84049.31,1112263.31,43764.95,2170.2
2631,1056.51,4406.37,840.47,0
368,27258.28,237674.49,13884.27,8930.93
4318,156790.14,1493380.25,94684.25,229.29
63,239.67,758.79,119.83,2678.21
3585,2246.23,10005.05,2287.54,22.15
34,647.61,3900.92,164.47,164.11
1015,10565.71,53822.92,4168.61,1232.96
46,950.46,14238.85,235.82,93.89
124,233.46,543.38,71.16,95.62
1061,24653.33,146235.5,23598.76,0
4474,1325.42,5720.17,2213.9,0
492,3918.79,9924.98,2607.96,0
3527,1601.74,23342.79,515,311.87
7,2013.43,4175.56,2708.57,0
6458,28492.24,131590.22,22682.69,68.89
2215,21472.93,99669.78,17387.56,762.63
92,176.92,530.27,165.46,0
2746,88036.91,361403.26,78688.01,1975.71
1607,2403.09,5572.47,2240.41,305.14
1049,126.56,163,0,126.71
2819,16249.23,36620.32,8541.45,3025.89
7711,19958.96,172359.73,16631.95,157.46
148,375.9,1580.89,341.2,165.02
2561,38694.08,329945.17,21369.77,665.61
163,1631.5,4126.46,1682.13,434.54
200,7055.73,83887.53,1528.75,956.69
175,800.49,2550.55,436.35,325.41
750,5949.5,20296.37,2040.47,118.26
1078,1687.06,7534.82,1137.4,0
3164,8069.16,38098.75,1113.35,9228.27
7054,56322.27,352288.75,36806.29,3369.16
5121,12769.17,74263.83,12802.74,0
6370,709.6,3169.28,0,65.86
6813,13951.34,19394,7599.96,413.31
1889,31842.29,202575.21,18804.8,0
12,1160.26,4284.07,3747.36,0
708,1828.99,4131.59,931.69,584.46
1137,2647.89,15920.37,0,117.38
4953,33675.33,153480.84,23100.81,466.42
2227,6583.39,26854.34,4478,189.72
1025,31671.13,85229.32,22841.04,4585.75
217,47.49,113.97,0,119.89
811,17149.9,65417.88,20048.86,1761.29
5365,130847.23,1230321.94,115219.72,2702.34
2872,1174.86,4196.79,821.34,189.75
718,640.89,774.27,323.84,188.06
290,19491.31,94215.39,12767.32,57.53
806,50548.17,232681.3,36307.74,438.78
5014,24834.02,136066.34,25083.81,230.35
4394,16602.15,200364.05,11016.67,1337.61
24,934.73,1582.29,1421.75,1075.18
4243,105218.26,2335098.21,30822.7,1207.21
4316,10637.67,77073.1,7791.95,0
136,2548.79,5834.87,2282.55,58.67
0,1380.74,690.37,0,1391.96
3121,40747.57,350244.36,17554.53,376.24
190,1955.47,19425.39,592.34,45.09
6854,16128.09,84314.19,18342.46,93.18
12,429.23,3251.67,664.87,1226.87
5482,991.72,8979.03,1185.23,0
1278,2937.14,9819.02,2044.49,7644.96
97,5894.84,58495.55,7960.8,4773.54
475,59360.6,769620.41,47117.05,2668.39
5,4294.3,4888.87,6181.28,12233.29
22,1174.91,12006.76,681.44,1739.78
156,348.54,854.23,0,0
5379,7961.86,22319.23,2511.63,0
4603,4116.82,22865.58,2781.15,238.81
17,48.1,113.2,0,24.26
2855,4760.6,62562.86,860.93,2601.91
579,1923.95,16539.13,344.7,278.23
27,2849.27,6013.25,1999.89,7762.18
1078,3613.85,8900.74,6121.67,2811.46
112,185.77,2042.28,0,0
1112,148862.29,1453969.79,99496.07,2186.75
1650,1745.46,29455.78,1889.32,23.44
6777,3951.49,13957.15,2002.61,68.34
1536,1885.87,7711.9,1171.93,138.24
17,578.08,1399.49,457.87,1619.73
88,1078.62,2608.21,950.06,0
2656,16991.98,34333.04,10799.19,447.62
0,105.71,180.5,0,403.09
6127,31298.44,211085.4,11320.67,115.21
141,181.74,105.06,112.01,2107.69
4759,3600.89,12755.85,5814.65,23.37
1950,358.46,14369.47,0,0
307,71.29,3659.11,333.08,273.86
5,2074.55,1383.39,0,799.49
34,461.02,6926.16,0,1284.83
7,691.27,0,692.09,0
22,260.26,691.75,0,0
3444,2884.45,12880.56,7085.6,94.79
4795,135925.72,1380876.14,66713.04,0
231,1305.47,3536.78,437.29,0
4966,71494.99,579030.52,47913.97,2355.72
192,2013.64,7376.24,4959.37,2038.21
3145,27157.99,189237.68,28417.83,858.17
2,161.28,4233.05,489.83,746.72
3914,77566.32,536162.58,47745.79,2378.92
2721,15785.07,101088.46,8369.85,1197.21
1047,6898.24,40380.79,1449.23,93.87
46,235.65,664.9,0,656.11
2144,165.91,938.9,0,299.53
3396,440.02,1619.03,254.03,0
49,1768.78,20492.93,1302.01,141.15
34,23.67,0,0,0
1215,2758.72,11113,1794.63,360.12
15,360.47,2796.47,811.83,628.01
1667,36419.9,95688.04,27985.44,1350.68
1448,25314.83,117337.67,24192.62,435.28
6453,40022.5,327117.95,11424.81,514.98
1125,529.95,3195.16,351.59,47.26
12,473.37,1080.86,647.73,92.92
1125,24172.15,268397.88,24290.43,4197
1239,5949.63,18126.03,3211.86,1443.27
4557,8588.49,114690.67,3983.21,282.12
630,12114.4,74930.47,8444.05,234.52
5,46.49,26.73,0,0
27,3529.93,28049.22,1889.36,1174.14
835,7428.39,17883.38,0,0
19,94.77,1460.29,0,235.21
1030,2522.8,8715.69,1754.03,287
472,478.17,890.02,0,3014.83
2514,32537.61,144742.89,39510.06,1393.51
3951,27618.29,141709.39,20850.29,210.8
190,402.2,1363.55,223.4,0
3851,548944.69,4805595.65,300454.92,0
5825,3081.44,13489.1,82.02,1914.41
12,117.35,511.13,0,47.09
891,418.34,1700.1,0,72.01
2,697.34,697.34,0,696.96
4883,51813.49,424168.04,41914.41,613.91
2081,5694.34,30230.35,4674.6,174.71
5552,2842.7,10395.7,1121.79,3882.74
1419,16391.19,67770.77,9202.99,4611.27
1787,306.34,2690.01,224.17,0
623,1110.67,4352.08,1258.38,200.97
58,326.3,2613.79,0,155.47
3461,15021.42,113916.85,10275.85,1176.92
246,596.45,3058.89,861.18,505.95
7,1393.83,2786.78,0,0
582,534.85,1404.19,68,0
4956,6494.81,35844.87,10338.21,0
757,1370.13,5230.05,744.74,501.32
119,341.42,397.47,649.74,71.1
2454,912.5,4302.17,585.94,203.75
1704,387.47,1173.52,0,0
4773,9448.4,45195.03,6277.8,1239.78
2,155.94,967.98,0,915.51
776,4341.15,16191.51,3664.16,0
716,2085.85,6820.59,6215.03,26.69
170,185.71,765.74,69.7,47.36
789,1569.3,20154.44,1963.06,46.2
3413,4144.04,18953.76,1719.15,1267.45
4167,26005.96,113233.77,31448.22,231.47
874,1803.81,8045.82,2359.61,588.35
3033,3260.64,50543.07,5638.57,486.01
85,547,2325.39,0,260.39
2059,760.94,3663.11,875.76,157.16
161,853.33,98576.39,485.17,758.98
4798,32682.99,197978.64,20986.25,137.62
4330,5568.76,18935.56,2058.43,1198.71
331,1742.66,8220.21,0,469.82
1731,2973.16,13728.48,1443.33,440.32
475,2244.53,19093.99,1901.45,0
66,291.83,1560.08,0,448.56
903,6046.31,28212.02,1696.37,814.52
1205,3764.28,15691.37,3290.2,0
80,245.91,576.6,0,0
4596,10897.49,40784.82,8318.25,789.66
2227,10871.61,75230.54,4698.31,716.15
88,5907.01,89801.99,9980.25,2419.82
24,276.62,1966.76,0,276.12
73,255.51,257.82,0,0
166,137.36,838.78,46.19,530.55
29,2362.62,165725.68,16436.22,2358.47
4486,25094.1,288491.88,18378.51,407.2
5,128.99,349.59,0,0
1784,802.54,2236.2,780.86,113.78
947,4156.81,17468.56,4192.32,892.41
5333,196329.7,768432.82,174972.94,1992.02
6742,114500.42,491523.59,94698.41,805.9
1855,17493.75,110969.84,14908.44,427.22
105,90.57,519.29,0,23.31
24,1742.95,10151.72,233.25,1394.09
24,2537.09,2124.11,0,1548.82
2074,46.36,151.94,0,0
5523,17374.24,81270.04,10355.52,706.15
5455,127599.48,546801.47,101465.31,878.65
3086,57677.5,213285.46,42626.52,3344.03
1008,102.8,3759.63,0,0
0,138.3,205.15,0,0
684,826.18,2187.12,1359.89,82.23
68,301.22,629.45,0,46.67
399,6325.75,41939.94,5657.83,2385.74
49,139.92,961.42,0,163.42
745,174.55,1381.66,0,68.25
190,11564.13,224651.92,373.79,0
39,983.72,4201.5,465.99,1109.77
2531,457846.3,2629340.57,299783.05,6029.26
1156,114101.09,338514.04,145663.21,38035.16
148,875.75,2272.24,531.52,252.45
3931,1784.27,17806.52,3765.17,0
2507,2654.34,11676.97,4212.21,337.69
1718,70299.1,228057.7,48294,850.08
682,760.4,9038.38,0,343.18
1273,1232.7,6662.53,0,0
5,71.23,232.92,0,1534.81
6772,560352.65,4398375.63,508537.58,0
19,2151.04,8468.68,0,3581.69
1767,21759.6,114788.2,18743.71,115.42
1263,888.75,2565.77,369.92,69.69
1300,15789.9,57753.03,20734.66,0
1733,4430.71,28329.39,1399.78,1276.43
0,459.12,724.26,0,1344.92
3135,2149.93,8532.56,1541.66,287.01
22,5991.55,72210.11,0,8416.91
1448,4036.44,29139.66,1766.86,0
971,6621.9,26832.73,2420.49,59.17
402,2686.17,21620.08,1852.91,114.06
4002,647681.01,9478820.43,424362.15,12622.72
273,12667.27,60868.03,9888.28,4472.05
7,100.37,174.18,178.95,136.91
4209,21616.52,133333.15,12314.26,473.17
7,277.44,553.87,323.46,246.14
2093,11958.26,125677.43,17093.78,744.51
2549,9465.43,64290.31,6786.64,68.97
85,209.05,589.61,69.82,94.06
4966,3225.31,5113.39,3392.17,0
1516,9813.17,53887.67,8061.69,559.72
2062,17372.48,116520.97,14817.48,199.09
2814,7356.61,76004.36,4298.26,562.5
7032,15020.47,83557.52,15592.97,563.74
2943,4727.99,19335.07,5170.96,224.58
2,1020.14,3298.73,782.72,190.7
774,9969.25,34689.32,7697.82,114.84
3654,2329.64,8260.82,675.22,46.12
2794,511.56,3459.23,295.65,89.22
1604,267.7,445.52,93.52,23.95
22,920.63,9961.98,0,114.5
1877,9997.04,46129.27,9916.03,699.24
4420,3994.82,11993.73,765.87,207.57
6886,15300.59,45208.94,9722.51,234.71
0,47.33,344.77,0,404.37
1168,603.96,3904.58,674.66,0
136,214.67,634.97,47.02,141.77
380,2607.35,25568.68,690.96,227.78
2098,4045.66,47953.59,360.52,0
1738,47617.49,226605.46,29253.55,9130.16
2047,10933.2,169491.74,9190.19,0
83,6193.27,21845.73,156.4,3293.99
3722,6138.37,59659.22,3995.45,137.75
80,3799.67,13644.37,2588.41,3000.74
487,4955.2,18500.84,5565.8,514.08
17,2771.68,4824.17,0,0
801,4938.58,14179.27,4086.72,472.83
2519,366.91,551.4,120.35,201.41
24,253.13,8178.43,459.54,619.3
1317,1311.25,4246.19,455.21,962.89
630,2931.94,14806.84,1467.39,2105.76
2734,2208.52,6148.04,1597.45,27.7
969,33183.61,434510.51,7553.4,562.01
4739,989.44,5689.84,591.58,1287.17
4213,2518.23,18526.8,2172.71,47.94
3753,6474.38,7118.31,3350.12,2407.85
2500,10569.34,49032,11570.01,10680.08
355,10331.78,31714.72,9965.32,793.49
4647,16975.2,175238.53,2299.92,237.19
365,4251.62,10695.84,3260.4,69.7
1093,188.29,742.98,0,0
32,2048.14,32215.17,261.13,0
3576,164822.58,1222221.5,127462.25,4352.39
2191,2130.62,10854.66,468.67,116.22
2281,6257.64,35855.48,8238.79,182.9
2826,181025.26,1578758.36,30871.47,0
2957,4504.82,32834.41,2735.93,899.06
1585,211.24,874.8,117.26,0
628,674.87,3228.01,0,0
1348,40490.79,294336.4,38972.2,2558.1
2315,3445.23,8406.06,1968.61,69.08
3931,1855.53,9835.79,296.59,1018.89
3792,845.32,2624.88,137,0
4194,14215.84,56129.23,9456.73,0
54,273.85,2291.81,439.59,254.01
1860,3507.61,26397.05,4930.36,299.98
4693,11027.09,45560.73,11658.52,368.38
17,1174.12,6535.44,183.08,718.24
15,85.68,1667.71,0,123.22
1592,3866.98,28973.98,117.69,89.26
3340,7447.21,27791.03,2924.34,967.3
4372,89275.52,775080.48,94122.93,507.78
1731,466.83,1767.71,458.36,94.78
689,2465.96,6342.64,652.92,0
2003,8797.44,49360.65,9171.96,0
1699,4772.71,21954.89,3204.52,142.36
78,1505.45,14228.7,0,0
2819,472.67,3872.89,242.27,5114.18
19,1570.48,12270.64,2514.97,1443.59
475,413.18,1261.79,163.2,71.4
1095,540.31,4486.4,0,164.17
61,46.03,59.54,0,556.23
5238,69728.49,355731.61,50522.19,928.32
4359,127311.27,765810.76,105601.05,115.18
920,5705.01,45243.28,3321.7,200
4087,22155.98,213019.05,30598.62,10797.87
3853,24496.57,163679.66,6179.81,235.38
1660,3673.57,28876.75,1304.16,475.67
482,396.17,1236.81,333.5,0
3938,12106.79,114152.84,4441.36,0
4554,4869.87,30747.26,7005.51,48.33
3678,2249,13074.61,1763.33,530.11
19,2095.11,19310.35,145.84,1079.85
3751,103458.86,1048983.95,64605.5,109.77
46,175.68,283.21,0,128.66
4165,23186.79,134165.68,21629.96,139.94
22,179.23,234.21,0,334.27
229,3625.25,11143.18,4039.17,0
1767,3129.5,14715,2382.26,46.22
1078,678.35,1221.58,469.51,23.48
100,141.56,426.28,0,116.45
314,244.84,760.65,92.8,222.06
0,33.97,0,0,0
54,1621.86,5912.94,1453.87,483.65
3050,1641.92,9023.18,587.36,23.09
1108,12426.62,277906.5,3676.79,705.45
15,691.99,4266.13,2805.89,0
4255,8581.65,45203.03,4724.87,278.64
3072,3684.8,10115.84,1435.38,24.11
1273,2640.17,14278.05,2070.83,466.25
0,69.59,417.52,0,92.97
465,13249.76,34402.84,9711.26,0
122,6800.91,64616.57,5892.77,0
458,2974,81982.19,0,0
2320,18798.42,60924.25,15049.24,963.79
1675,6835.94,22456.09,7352.61,4764.85
1923,47502.7,233193.92,38197.38,841.75
3707,14340.84,114904.04,16144.65,1013.66
219,6254.66,17638.96,2950.86,1501.88
124,257.82,7757.48,0,564.53
3683,2083.86,3295.79,2427.49,0
1229,3225.78,12211.16,2943.71,961.58
1835,3441.63,18294.05,2216.5,1956.57
2093,6330.58,27440,4462.3,2242.52
470,2410.73,13335.82,1614.97,791.03
260,333.47,2928.97,229.91,224.81
1755,2761.32,30249.14,1367.32,190.27
4325,12532.97,125886.51,6107.52,0
5168,2278.29,15900.44,737.69,959.89
2918,12724.96,81725.47,7741.89,278.19
1134,742.9,4006.1,676.22,45.13
3731,431797.62,6051913.46,226349.93,3428.98
5650,15709.68,70353.82,12600.8,162.47
263,2658.78,19025.16,3780.86,907.25
7770,78169.38,615996.72,60465.67,460.9
1422,20651.77,87914.31,7309.21,0
2303,1145.18,5435.13,532.62,114.72
15,262.55,1853.4,191.17,885.11
3972,460.14,2119.25,242.63,112.72
2205,1416.1,6045.48,472.79,200.81
3147,151645.98,789643.61,72641.05,1451.17
2378,8485.94,72183.1,5400.95,0
4542,91518.04,686084.51,51074.54,2789.28
3320,12138.54,141696.42,3061.73,909.68
4099,65720.56,417151.66,50359.97,726.41
2393,1998.31,20140.82,347.73,53.15
6299,1851.45,8003.31,1283.9,44.54
127,1342.64,3132.01,636.02,302.12
7580,6429.61,31770.63,1259.98,0
1414,55858.22,384919.18,25235.01,7598.53
246,206.87,3098.98,1149.01,338.71
830,4439.3,20471.5,2652.58,206.84
5623,31749.19,170158.74,25902.08,588.21
1246,12279.02,49928.43,15548.39,3646.5
5676,216939.84,769916.57,191649.65,1097.67
594,1651.2,5375.26,1122.55,470.24
253,117.82,526.08,105.92,0
5998,52532.21,312017.33,57094.56,2864.44
475,59518.28,242438.09,50880.6,15550.07
200,117.56,446.33,0,0
5,690.37,2306.71,0,1010.67
703,4367.18,16720.89,4294.28,277.6
1159,888.84,1867.44,1866.5,283.4
229,17623.73,165927.69,3873.02,5334.24
521,1276.41,9884.01,1438.9,0
5445,240812.86,1099961.77,203642.18,984.53
3296,4075.38,15842.95,980.93,92.28
1516,13638.02,64321.94,6430.89,0
151,1691.38,13803.56,0,1689.15
1779,21316.88,118858.75,4182.26,45.56
3240,15328.19,92111.84,11296.27,1150.74
2086,246987.48,863880.06,212944.37,1098.47
2137,75138.14,437146.28,36866.94,484.37
1246,1285.7,3638.81,606.19,1797.02
5633,8376.22,103665.04,3728.95,116.79
127,12828.31,14603.81,2543.26,0
2989,5455.54,43442.47,4773.3,92.53
15,142.12,837.55,0,141.65
2678,113149.4,809455.84,88433.25,1796.14
1400,18616.25,111835.03,23764.34,697.24
618,411.14,2736.04,65.02,0
1329,316.35,554.03,358.33,0
7115,70637.21,428570.77,57114.82,1621.24
850,9439.54,24573.25,10317.39,1596.43
2373,58289.08,222756.36,51644.36,2321.1
5467,6360.47,21458.29,3132.64,21.95
1156,12850.46,80758.79,10695.64,6491.18
236,36814.59,443236.54,21958.86,7056.33
1278,812.17,1557,288.93,23.92
5,165.94,433.18,0,0
3921,385827.39,4370722.35,315287.33,4953.92
7,47.5,47.5,0,216.97
3169,56531.51,223548.89,47275.84,1388.91
3612,27503.21,93695.74,24519.71,981.99
134,268.3,1303.96,0,46.99
3473,5838.62,19635.02,17813.62,184.67
820,557.27,949.32,378.21,0
570,783.18,5807.17,592.38,581.41
1390,914.06,5005.78,743.89,683.59
1638,1511.47,27785.56,466.88,0
7195,12407.37,63754,19362.47,68.73
